50
25
['541', '942', '795', '774', '450', '977', '688', '641', '321', '459', '890', '775', '937', '86', '790', '21', '667', '444', '383', '410']
['922', '400', '144', '843', '518', '821', '751', '209', '528', '439', '318', '974', '275', '482', '60', '456', '340', '108', '933', '616']
['426', '272', '780', '730', '781', '998', '372', '892', '290', '118', '893', '928', '470', '735', '83', '376', '367', '640', '718', '889']
['971', '36', '723', '271', '487', '694', '260', '492', '682', '486', '347', '909', '828', '918', '167', '842', '876', '714', '368', '617']
['204', '405', '625', '783', '505', '811', '578', '27', '556', '211', '863', '90', '205', '561', '832', '255', '568', '534', '76', '677']
['784', '557', '363', '860', '506', '15', '493', '463', '792', '861', '973', '769', '626', '878', '61', '895', '661', '122', '515', '479']
['120', '356', '702', '847', '206', '560', '807', '522', '630', '604', '264', '806', '583', '849', '101', '520', '830', '129', '332', '542']
['547', '168', '194', '390', '690', '457', '732', '373', '280', '643', '310', '218', '868', '539', '574', '976', '127', '17', '635', '398']
['94', '956', '320', '359', '124', '399', '639', '394', '322', '313', '799', '580', '319', '606', '397', '346', '279', '75', '254', '607']
['834', '869', '289', '416', '703', '537', '831', '785', '598', '879', '24', '286', '791', '721', '471', '58', '676', '91', '927', '913']
['10', '327', '986', '793', '673', '710', '152', '835', '304', '657', '797', '581', '445', '946', '308', '210', '447', '760', '196', '660']
['358', '500', '369', '423', '504', '68', '297', '959', '64', '164', '1', '771', '900', '331', '686', '78', '823', '507', '20', '750']
['856', '465', '825', '128', '431', '571', '250', '162', '147', '916', '232', '526', '951', '663', '252', '309', '52', '393', '266', '371']
['776', '48', '460', '300', '29', '752', '599', '242', '517', '350', '56', '472', '336', '817', '50', '701', '392', '248', '385', '13']
['207', '403', '824', '419', '483', '281', '618', '201', '563', '695', '39', '897', '345', '193', '651', '550', '87', '947', '140', '227']
['265', '159', '389', '184', '343', '381', '777', '99', '838', '675', '744', '874', '699', '698', '496', '813', '953', '881', '74', '93']
['468', '819', '647', '559', '6', '566', '503', '451', '888', '782', '391', '653', '999', '215', '668', '495', '870', '930', '223', '82']
['793', '10', '835', '657', '196', '986', '210', '447', '445', '152', '660', '304', '327', '946', '760', '581', '797', '673', '308', '710']
['919', '990', '287', '9', '351', '839', '197', '16', '680', '155', '923', '334', '324', '610', '988', '749', '497', '494', '384', '712']
['217', '342', '66', '348', '801', '589', '548', '422', '219', '883', '259', '34', '466', '679', '521', '378', '645', '402', '602', '901']
['626', '860', '792', '463', '973', '363', '493', '769', '895', '479', '61', '122', '15', '557', '878', '861', '515', '784', '661', '506']
['627', '968', '110', '455', '753', '700', '294', '489', '623', '519', '544', '857', '932', '540', '226', '722', '786', '315', '0', '163']
['420', '885', '158', '796', '983', '608', '220', '984', '670', '707', '84', '530', '303', '228', '902', '755', '425', '454', '299', '19']
['494', '16', '324', '334', '839', '749', '497', '712', '990', '351', '9', '923', '384', '197', '155', '680', '610', '919', '988', '287']
['190', '160', '800', '636', '185', '100', '772', '596', '377', '804', '656', '925', '153', '705', '536', '274', '179', '452', '106', '929']
['430', '734', '312', '622', '841', '499', '8', '41', '349', '826', '151', '672', '794', '488', '323', '85', '628', '658', '469', '681']
['950', '704', '32', '421', '662', '246', '424', '764', '654', '35', '212', '192', '498', '366', '433', '551', '146', '130', '97', '474']
['439', '933', '275', '456', '528', '843', '108', '616', '518', '318', '340', '209', '922', '400', '974', '482', '60', '144', '751', '821']
['828', '617', '492', '714', '260', '918', '368', '487', '682', '347', '876', '167', '271', '36', '694', '723', '842', '971', '909', '486']
['109', '717', '18', '535', '401', '49', '967', '935', '882', '23', '911', '123', '820', '241', '621', '298', '429', '387', '962', '119']
['498', '764', '130', '97', '704', '654', '950', '32', '366', '551', '433', '424', '246', '35', '192', '421', '662', '146', '212', '474']
['986', '946', '581', '797', '793', '196', '660', '710', '657', '447', '673', '304', '327', '445', '10', '308', '210', '835', '152', '760']
['759', '95', '225', '46', '237', '875', '325', '370', '944', '736', '379', '375', '453', '42', '982', '3', '570', '71', '595', '851']
['554', '993', '57', '545', '684', '899', '263', '926', '995', '758', '317', '958', '339', '719', '827', '354', '235', '865', '277', '611']
['105', '593', '936', '917', '603', '818', '149', '102', '181', '614', '417', '103', '728', '652', '229', '438', '427', '239', '116', '362']
['565', '650', '743', '360', '886', '633', '877', '855', '808', '187', '906', '291', '601', '357', '989', '361', '412', '199', '754', '987']
['242', '460', '392', '336', '56', '50', '248', '817', '517', '13', '48', '300', '350', '385', '776', '701', '29', '752', '599', '472']
['225', '375', '595', '370', '982', '570', '944', '95', '759', '453', '875', '237', '71', '379', '851', '325', '3', '46', '736', '42']
['31', '655', '335', '996', '329', '344', '531', '491', '991', '288', '273', '418', '697', '65', '330', '980', '448', '905', '305', '816']
['208', '853', '965', '576', '931', '884', '674', '938', '476', '669', '440', '939', '880', '268', '733', '382', '963', '692', '709', '37']
['148', '516', '302', '846', '262', '270', '812', '244', '88', '746', '648', '249', '666', '779', '200', '458', '142', '437', '352', '173']
['939', '37', '440', '576', '938', '476', '674', '692', '382', '965', '880', '733', '268', '709', '669', '853', '963', '931', '208', '884']
['156', '802', '850', '584', '63', '176', '462', '481', '948', '311', '326', '741', '414', '748', '143', '527', '957', '739', '189', '136']
['303', '885', '84', '608', '796', '670', '158', '755', '228', '983', '454', '19', '425', '984', '902', '220', '530', '420', '299', '707']
['541', '937', '667', '775', '410', '383', '688', '444', '21', '86', '321', '459', '790', '641', '942', '450', '774', '795', '890', '977']
['580', '319', '956', '606', '799', '279', '313', '346', '322', '359', '254', '94', '607', '394', '124', '75', '397', '399', '639', '320']
['778', '240', '809', '80', '285', '761', '634', '549', '848', '386', '174', '912', '30', '121', '480', '903', '997', '28', '89', '579']
['897', '483', '207', '345', '563', '87', '651', '140', '39', '403', '947', '695', '618', '201', '824', '281', '419', '193', '550', '227']
['595', '225', '325', '46', '570', '375', '237', '71', '982', '944', '379', '851', '453', '759', '875', '736', '42', '3', '95', '370']
['751', '922', '108', '439', '209', '60', '456', '821', '843', '400', '340', '482', '275', '616', '144', '518', '974', '528', '318', '933']
['78', '68', '900', '423', '504', '20', '500', '369', '686', '507', '823', '959', '297', '164', '750', '64', '358', '1', '771', '331']
['962', '18', '820', '935', '967', '621', '123', '882', '401', '429', '23', '535', '911', '717', '241', '387', '109', '119', '298', '49']
['706', '195', '157', '514', '961', '713', '632', '47', '126', '161', '172', '446', '624', '408', '725', '992', '73', '243', '585', '230']
['960', '134', '564', '45', '907', '188', '224', '256', '562', '81', '553', '475', '609', '221', '449', '716', '150', '26', '374', '33']
['675', '496', '343', '699', '99', '838', '159', '389', '881', '381', '265', '744', '93', '777', '74', '953', '874', '813', '184', '698']
['936', '728', '818', '603', '593', '105', '149', '917', '614', '438', '417', '116', '103', '239', '427', '362', '102', '652', '229', '181']
['77', '837', '915', '994', '478', '908', '233', '852', '12', '955', '949', '407', '314', '464', '577', '55', '687', '222', '278', '887']
['625', '205', '90', '405', '556', '505', '863', '534', '76', '811', '561', '211', '255', '783', '832', '677', '204', '568', '27', '578']
['193', '947', '651', '695', '419', '550', '201', '618', '87', '39', '824', '897', '403', '281', '227', '345', '563', '483', '140', '207']
['114', '512', '169', '44', '138', '409', '186', '587', '952', '737', '328', '766', '113', '283', '251', '295', '145', '178', '981', '293']
['297', '423', '20', '68', '750', '164', '358', '78', '507', '771', '369', '686', '823', '959', '331', '504', '900', '64', '500', '1']
['191', '586', '708', '873', '59', '51', '261', '182', '257', '125', '484', '934', '338', '978', '864', '798', '43', '738', '972', '619']
['585', '514', '157', '624', '713', '961', '230', '632', '706', '195', '446', '992', '47', '408', '172', '243', '126', '73', '161', '725']
['695', '87', '419', '897', '345', '193', '618', '281', '227', '403', '201', '563', '39', '483', '947', '651', '140', '824', '207', '550']
['983', '902', '158', '984', '299', '303', '755', '530', '796', '454', '608', '885', '670', '84', '420', '220', '707', '19', '425', '228']
['427', '614', '181', '239', '438', '818', '728', '103', '229', '417', '102', '149', '105', '593', '116', '917', '936', '652', '362', '603']
['544', '857', '623', '163', '0', '226', '315', '627', '786', '700', '968', '294', '519', '455', '932', '489', '722', '540', '753', '110']
['721', '537', '598', '289', '913', '286', '791', '416', '471', '869', '58', '831', '879', '927', '834', '91', '24', '676', '703', '785']
['937', '321', '410', '459', '21', '890', '444', '688', '641', '942', '790', '541', '450', '383', '667', '795', '774', '977', '86', '775']
['524', '979', '597', '615', '689', '111', '920', '805', '612', '166', '180', '898', '970', '715', '532', '966', '757', '788', '711', '282']
['787', '214', '511', '924', '141', '664', '165', '620', '490', '269', '644', '693', '592', '954', '866', '253', '473', '234', '659', '79']
['979', '711', '524', '180', '166', '970', '612', '111', '805', '715', '788', '615', '920', '282', '689', '532', '597', '966', '898', '757']
['863', '211', '556', '811', '76', '568', '204', '578', '832', '505', '783', '534', '205', '27', '561', '625', '90', '255', '677', '405']
['937', '410', '774', '321', '459', '667', '890', '21', '795', '977', '641', '86', '450', '775', '383', '688', '942', '444', '541', '790']
['880', '692', '208', '733', '884', '931', '669', '853', '476', '268', '674', '576', '709', '965', '963', '939', '440', '938', '382', '37']
['323', '734', '469', '681', '658', '628', '349', '41', '794', '488', '672', '622', '8', '151', '826', '85', '499', '841', '312', '430']
['340', '209', '922', '60', '439', '528', '275', '518', '144', '974', '821', '482', '108', '616', '933', '400', '456', '751', '843', '318']
['650', '187', '855', '877', '886', '601', '361', '199', '906', '357', '633', '360', '987', '743', '565', '808', '412', '754', '989', '291']
['303', '84', '608', '220', '670', '299', '454', '755', '983', '19', '425', '902', '530', '158', '796', '885', '707', '228', '420', '984']
['823', '959', '78', '504', '64', '686', '358', '68', '900', '500', '20', '750', '423', '1', '297', '369', '164', '507', '331', '771']
['99', '184', '343', '777', '813', '698', '838', '159', '389', '496', '699', '381', '874', '953', '744', '74', '265', '93', '675', '881']
['430', '681', '672', '488', '658', '85', '312', '628', '622', '41', '323', '794', '8', '151', '469', '826', '734', '499', '349', '841']
['954', '620', '253', '165', '269', '511', '473', '787', '659', '866', '664', '214', '592', '79', '693', '141', '644', '490', '234', '924']
['877', '906', '565', '357', '987', '855', '601', '360', '989', '361', '808', '291', '754', '412', '650', '886', '743', '187', '633', '199']
['41', '826', '488', '681', '672', '841', '469', '794', '658', '499', '85', '734', '323', '151', '312', '349', '430', '8', '622', '628']
['306', '685', '22', '107', '975', '133', '642', '756', '833', '605', '740', '525', '729', '803', '396', '646', '38', '921', '62', '69']
['332', '522', '806', '356', '583', '847', '702', '630', '520', '101', '129', '830', '849', '542', '604', '120', '560', '807', '206', '264']
['366', '433', '764', '35', '146', '704', '246', '498', '424', '192', '654', '474', '130', '97', '662', '421', '32', '950', '212', '551']
['932', '455', '489', '753', '786', '294', '226', '857', '110', '544', '0', '540', '722', '623', '315', '700', '968', '627', '163', '519']
['207', '140', '947', '193', '345', '227', '483', '824', '419', '201', '39', '651', '550', '618', '695', '897', '563', '403', '281', '87']
['551', '212', '474', '130', '704', '424', '654', '146', '97', '662', '764', '498', '246', '192', '32', '950', '366', '433', '35', '421']
['337', '742', '395', '763', '434', '867', '533', '411', '333', '629', '213', '5', '845', '341', '773', '840', '435', '767', '353', '442']
['76', '578', '534', '832', '90', '556', '561', '405', '255', '677', '863', '783', '204', '505', '568', '625', '27', '811', '211', '205']
['221', '33', '907', '150', '553', '374', '609', '562', '188', '564', '475', '134', '224', '26', '81', '716', '960', '45', '256', '449']
['861', '122', '506', '15', '878', '860', '973', '493', '784', '463', '661', '515', '61', '479', '557', '626', '792', '895', '769', '363']
['655', '991', '996', '531', '448', '273', '905', '816', '65', '335', '330', '31', '980', '288', '329', '344', '697', '491', '418', '305']
['112', '591', '67', '115', '894', '858', '969', '631', '747', '523', '696', '822', '98', '501', '175', '428', '170', '70', '945', '649']
['692', '938', '709', '733', '37', '440', '576', '669', '476', '880', '208', '965', '931', '939', '853', '963', '268', '382', '674', '884']
